Tahun,Bulan,Sandi Bank,Sandi Bank LPS,Kelompok BUKU,Unnamed: 5,Flag Syariah,Nama Bank,Kas IDR,Kas Valas,Kas Total,Giro IDR,Giro Valas,Giro Total,SBI IDR,SBIS IDR,SBN IDR,SBSN IDR,SDBI IDR,SB Lainnya IDR,SB Lainnya HTM IDR,Total SB IDR,SBN Valas,SSB Lainnya Valas,SBBI Valas,SSB Valas Lainnya HTM Valas,Total SB Valas,FASBI DF IDR Valas,TD IDR,TD Valas,RR SBN IDR Valas,AL Lainnya IDR Valas,Total OM,GWM IDR,GWM Valas,PLM,Penem Bank Lain IDR,Kewajiban Bank Lain IDR,NAB IDR,Penem Bank Lain Valas,Kewajiban Bank Lain Valas,NAB Valas,NAB Total,TOTAL AL dan net AB,Total AL,DPK Giro IDR,DPK Tabungan IDR,DPK Deposito IDR,DPK IDR,DPK Giro Valas,DPK Tabungan Valas,DPK Deposito Valas,DPK Valas,DPK,NCD IDR,NCD Valas,NCD,Kredit IDR,Kredit Valas,Total Kredit,Repo SB,Kewajiban Repo atau Kewajiban BI,Rasio AL Net AB NCD,Rasio AL Net AB DPK,Rasio AL NCD,Rasio AL DPK
2022,3,485,BUK020,KBMI 1,,0,"PT Bank MNC Internasional, Tbk.",75658637175,715244202,76373881377,334787299408,20116600000,354903899408,0,0,1602975836240,0,0,38191132350,0,1641166968590,0,0,0,0,0,374999999999,99967793342,0,0,0,474967793341,303616778524.77,6239233617.04,625951257900.66,501131807453,123292084520,377839722933,144228613801,0,144228613801,522068336734,2095482477057,1573414140323,910394455077,2199390643971,7010774185111,10120559284159,168546670961,0,143415009891,311961680852,10432520965011,1634012948225.5,64905502277.4,1698918450502.9,8581812799099,286189013796,8868001812895,0,0,1.233421,0.20086,0.926126,0.150818
2022,3,8,BUK061,KBMI 4,,0,PT Bank Mandiri (Persero) Tbk.,15066587574092,2079237050102,17145824624194,36154638829567,8737016235763,44891655065330,0,0,197843201780165,0,0,20328372868576,5606779844710,223778354493451,48100193393507,7261033970122,0,484529055238,55845756418867,7999388935200,1999194768800,29456450000000,2891882466445,0,42346916170445,24575459137155.12,3578671408067.64,59886932498513.16,555844626518,4979995065336,-4424150438818,26902608680441,7100975138431,19801633542010,15377483103192,280252526927366,264875043824174,245577666444688,352857542027083,220746762766733,819181971238504,110257831664201,39914378665670,28761360073511,178933570403382,998115541641886,201605238818204.6,47927799106312.4,249533037924517.0,655436790354340,186917230187181,842354020541521,28285017317673,25696701483404,1.123107,0.280781,1.061482,0.265375
2022,3,19,BUK080,KBMI 3,,0,"PT Pan Indonesia Bank, Tbk.",1290449559930,142598282684,1433047842614,3456014624917,642796579890,4098811204807,0,0,24871213309990,0,0,1321132600000,65891953981,26258237863971,1904379351005,0,0,250194237151,2154573588156,3195000000000,0,100583000000,9121404982226,0,12416987982226,3450299075139.6,298280405416.56,7795439366528.88,3028016215278,42992803504,2985023411774,5348635135243,6850416152,5341784719091,8326808130865,41854346665228,33527538534363,10493338056978,40960351830685,63556279283657,115009969171320,4107149602896,7935698390145,2871172277787,14914020270828,129923989442148,21791734894664.6,3899971625691.0,25691706520355.6,102896815137215,6820739184276,109717554321491,4509766730772,4162649039965,1.629099,0.322144,1.304994,0.258055
2022,3,134,BUK094,KBMI 1,,0,PT Bank Pembangunan Daerah Sulawesi Tengah,119633929000,0,119633929000,597862917298,0,597862917298,0,0,0,0,0,0,71075573185,71075573185,0,0,0,0,0,358000000000,549760105692,0,0,0,907760105692,244949736657.42,0.0,489899473314.84,1228110792933,582000000000,646110792933,0,0,0,646110792933,1536518534951,890407742018,3669053403550,1159187293688,3336750524676,8164991221914,0,0,0,0,8164991221914,1782147261639.0,0.0,1782147261639.0,5650120015851,0,5650120015851,717308643600,717308643600,0.862172,0.188183,0.499626,0.109051
2022,3,513,BUK042,KBMI 1,,0,PT Bank Ina Perdana Tbk,72322959300,2076029353,74398988653,1728183285382,20835050000,1749018335382,0,0,1826786257500,0,0,1029213365000,1108931866381,3964931488881,80566120860,0,0,0,80566120860,920000000000,2999158990240,0,1677296564937,0,5596455555177,424906621816.17,5077624983.18,865046118581.88,30442788779,424708805425,-394266016646,160194785124,0,160194785124,-234071231522,7809005160669,8043076392191,5937610401219,422917090543,7803026568777,14163554060539,148398106234,3020446528,102462696397,253881249159,14417435309698,2688460904406.3,55671835468.3,2744132739874.6,5374125282101,40838210481,5414963492582,271430000000,260548500000,2.845709,0.541636,2.931008,0.557871
2022,3,131,BUK060,KBMI 1,,0,PT Bank Pembangunan Daerah Maluku dan Maluku Utara,181032137488,0,181032137488,866882499931,0,866882499931,0,0,739931542222,0,0,0,0,739931542222,0,0,0,0,0,325000000000,409869491975,0,1262495211739,0,1997364703714,227868978022.23,0.0,455737956044.46,621029877669,228632073553,392397804116,0,0,0,392397804116,3494001753405,3101603949289,2273201973384,1317683061034,4004747566323,7595632600741,0,0,0,0,7595632600741,1477740266957.7,0.0,1477740266957.7,5162472066818,0,5162472066818,96964260030,96964260030,2.364422,0.460001,2.098883,0.40834
2022,3,484,BUK037,KBMI 2,,0,PT Bank KEB Hana Indonesia,124849313950,43046236554,167895550504,624093534176,602549073252,1226642607428,0,0,3848076564967,0,0,75809397500,1666135447912,5590021410379,0,0,0,143775955070,143775955070,1000000000000,749758450082,0,0,0,1749758450082,466789336347.12,217799423456.0,1586976943062.24,632126784531,42948350416,589178434115,1524551319899,3291215324812,-1766664004913,-1177485570798,3543321899318,4720807470116,4647967370618,1471063018234,9440614156052,15559644544904,5632241961984,25848843131,5231880367685,10889971172800,26449615717704,2779770532260.8,2220615278303.0,5000385810563.8,18327189450507,11276562110271,29603751560778,0,0,0.708609,0.133964,0.944088,0.178483
2022,3,127,BUK096,KBMI 1,,0,PT Bank Pembangunan Daerah Sulawesi Utara dan Gorontalo ,198315026000,0,198315026000,1106985282460,0,1106985282460,0,0,264251163240,0,0,0,0,264251163240,0,0,0,0,0,0,900000000000,0,4100603199312,0,5000603199312,518513984368.38,0.0,1037027968736.76,31277190450,129514467213,-98237276763,0,0,0,-98237276763,4916375441144,5014612717907,3839536137418,2278974873779,11165288467749,17283799478946,0,0,0,0,17283799478946,2952082150134.0,0.0,2952082150134.0,13221178851500,0,13221178851500,0,0,1.665392,0.284449,1.698669,0.290133
2022,3,37,BUK009,KBMI 1,,0,PT Bank Artha Graha Internasional Tbk.,297585145800,28053155133,325638300933,2182210525428,68252750000,2250463275428,0,0,280383069434,0,0,0,2505139176321,2785522245755,0,0,0,0,0,624000000000,1399606351459,660974000000,0,0,2684580351459,635950626957.18,24903190810.9,1346610826347.06,251150581294,20445451346,230705129948,308558070547,0,308558070547,539263200495,4072863553634,3533600353139,6126902353631,1679078576867,13392373301408,21198354231906,415185474434,0,829974066111,1245159540545,22443513772451,3681031609290.2,207553048941.3,3888584658231.5,11222802367028,314798235116,11537600602144,0,0,1.047389,0.181471,0.908711,0.157444
2022,3,57,BUK013,KBMI 2,,0,PT Bank BNP Paribas Indonesia,0,0,0,1920597229920,250892479021,2171489708941,0,0,2645201587598,0,0,0,0,2645201587598,0,0,0,0,0,0,499801467750,0,8050061270771,0,8549862738521,210337800881.82,35365303570.64,526771512475.56,12402726411,26117976,12376608435,56890150025,1997517536500,-1940627386475,-1928250778040,10665828640091,12594079418131,1953895100514,0,5057364928880,7011260029394,825153898389,0,943111280143,1768265178532,8779525207926,1091905023042.2,341857297531.0,1433762320573.2,3388434983512,3991555797756,7379990781268,0,0,7.439049,1.214852,8.783938,1.434482
2022,3,212,BUK107,KBMI 2,,0,PT Bank Woori Saudara Indonesia 1906 Tbk. ,372171812600,61604513082,433776325682,792464423749,663847800000,1456312223749,0,0,2032498356652,0,0,0,147514196756,2180012553408,43107000000,0,0,0,43107000000,1499885425420,599710140099,71845000000,669506834251,0,2840947399770,582762115750.56,152611285978.22,1623358089435.78,17861165089,51242824709,-33381659620,355417973587,1462827118977,-1107409145390,-1140790805010,3307119009678,4447909814688,2238755370893,2841288729548,14345359757911,19425403858352,2280263831680,1310786174165,4039514293066,7630564298911,27055968157263,2958549205923.4,1481266431060.1,4439815636983.5,20815008428252,14730558081598,35545566509850,0,0,0.744877,0.122232,1.001823,0.164396
2022,3,945,BUK002,KBMI 1,,0,PT Bank IBK Indonesia Tbk,51413286100,8115970425,59529256525,323625579605,207632050000,531257629605,0,0,1321183018942,0,0,0,77288000000,1398471018942,0,3980176905503,0,0,3980176905503,291300000000,1725000000000,0,0,0,2016300000000,192502289036.25,7467604648.88,407407392019.14,101498478383,21818177530,79680300853,98114172504,4755107012098,-4656992839594,-4577312538741,-1256419919373,3320892619368,378637296871,1271350530757,4766755140247,6416742967875,64008738023,65197550427,244173943994,373380232444,6790123200319,971671862313.1,63179280934.4,1034851143247.5,4294722538014,2117946707853,6412669245867,0,0,-1.214106,-0.185036,3.209053,0.489076
2022,3,135,BUK095,KBMI 1,,0,PT Bank Pembangunan Daerah Sulawesi Tenggara,130635591000,0,130635591000,425698149043,0,425698149043,0,0,584856537240,0,0,0,0,584856537240,0,0,0,0,0,5399587532,381830770153,0,720147028998,0,1107377386683,242856790860.9,0.0,485713581721.8,26005913186,235114531172,-209108617986,0,0,0,-209108617986,1310888673397,1519997291383,4182456820233,1858755208704,2054014333093,8095226362030,0,0,0,0,8095226362030,2017765041990.4,0.0,2017765041990.4,7668974226338,0,7668974226338,0,0,0.649673,0.161933,0.753307,0.187764
2022,3,425,BUS009,KBMI 1,,1,PT Bank Jabar Banten Syariah,109643238122,0,109643238122,279711717371,0,279711717371,0,0,0,1035453095145,0,1243271555556,0,2278724650701,0,0,0,0,0,767000000000,0,0,0,0,767000000000,223162354051.53,0.0,334743531077.295,12474189658,49091129927,-36616940269,0,0,0,-36616940269,2840556780796,2877173721065,894367848024,1941999645552,4602377641475,7438745135051,0,0,0,0,7438745135051,1311148012220.3,0.0,1311148012220.3,6524919814133,0,6524919814133,0,0,2.166465,0.381859,2.194392,0.386782
2022,3,555,BUK043,KBMI 1,,0,PT Bank Index Selindo,61779435200,9612714408,71392149608,515549862003,35922500000,551472362003,0,0,981003873080,0,0,2363970988,218826266630,1202194110698,0,0,0,0,0,484000000000,250000000000,0,114083558278,0,848083558278,230480323398.06,4780087126.84,475300908176.64,5767622595,23814645865,-18047023270,44195800624,0,44195800624,26148777354,1767539401621,1741390624267,983833834941,1787242688127,4911600923534,7682677446602,116837738352,0,122166617990,239004356342,7921681802944,1322483049273.8,47267983304.6,1369751032578.4,7068418446076,175046510653,7243464956729,0,0,1.290409,0.223126,1.271319,0.219825
2022,3,120,BUK097,KBMI 1,,0,PT Bank Pembangunan Daerah Sumatera Selatan dan Bangka Belitung,627332085100,8557200990,635889286090,2100254630719,3012381533,2103267012252,0,0,1768518943414,0,0,0,6635093338662,8403612282076,14373716624,0,0,0,14373716624,229400000000,0,0,1397345595315,0,1626745595315,852805234642.53,852545989.24,1708168107252.78,640173603698,124105995705,516067607993,124353220279,0,124353220279,640420828272,4227389494082,3586968665810,9042407598708,8235427191233,11149006364810,28426841154751,11769725685,0,30857573777,42627299462,28469468454213,6298251073463.3,6616675083.2,6304867748546.5,19087579992935,57725819865,19145305812800,0,0,0.670496,0.148488,0.56892,0.125993
2022,3,50,BUA010,KBMI 1,,0,Standard Chartered Bank,188466491150,56125658030,244592149180,974028584635,718450000000,1692478584635,0,0,11224929644867,0,0,0,0,11224929644867,2096897582769,704784453475,0,0,2801682036244,424967537202,4497826050742,0,14013458976907,424262794331,19360515359182,770368158302.37,283520940011.9,2391299136640.44,207201771287,10856487571532,-10649285800245,4690836524319,561054394731,4129782129588,-6519503670657,24654721415022,31174225085679,14329871108272,5874971995944,5474095505863,25678938610079,9401306070764,2749847235771,2024893694060,14176047000595,39854985610674,6608862481851.1,3847835361366.5,10456697843217.6,13395941758722,11454810370038,24850752128760,0,0,2.357792,0.61861,2.981268,0.782191
2022,3,112,BUK015,KBMI 1,,0,PT Bank Pembangunan Daerah Daerah Istimewa Yogyakarta,315884351500,113955569,315998307069,785957055481,0,785957055481,0,0,781285596951,0,0,0,653260739000,1434546335951,0,0,0,0,0,1480000000000,2099405059861,0,0,0,3579405059861,378361580594.34,0.0,756723161188.68,542614395632,173212554410,369401841222,0,0,0,369401841222,4696963118801,4327561277579,2056327978037,7134195512880,3421529195561,12612052686478,0,0,0,0,12612052686478,3099309966831.2,0.0,3099309966831.2,9189350539272,0,9189350539272,0,0,1.515486,0.372418,1.396298,0.343129
2022,3,567,BUK038,KBMI 2,,0,PT Allo Bank Indonesia Tbk,10414507000,0,10414507000,58240665823,0,58240665823,0,0,0,0,0,20800300000,0,20800300000,0,0,0,0,0,0,1164667788054,0,2895395492333,0,4060063280387,83614080563.22,0.0,167228161126.44,51119109168,4312437187,46806671981,0,0,0,46806671981,3591246785847,3544440113866,170350130776,155358331527,2461427556471,2787136018774,0,0,0,0,2787136018774,343855294338.0,0.0,343855294338.0,4814254248572,0,4814254248572,0,333436097655,10.444064,1.288507,10.307941,1.271714
2022,3,566,BUK105,KBMI 1,,0,PT Bank Victoria International Tbk.,36817731000,47551181538,84368912538,950702281631,28963593300,979665874931,0,0,3520011409584,0,0,1829533340703,630219045880,5979763796167,0,0,0,0,0,57000000000,0,0,226919952165,0,283919952165,545208543018.96,11580387134.8,1125158247442.32,72050118506,1127594236308,-1055544117802,229691734244,0,229691734244,-825852383558,2360166588064,3186018971622,1076809215299,3193103514268,13903705371065,18173618100632,68229579610,0,510789777130,579019356740,18752637457372,2671344355976.6,71547851596.0,2742892207572.6,14564159091822,282399019930,14846558111752,0,0,0.860466,0.125857,1.161554,0.169897
